product_weight_g,product_length_cm,product_height_cm,product_width_cm,freight_value
1067.0,16.0,11.0,14.0,12.78
250.0,20.0,13.0,15.0,37.04
1200.0,45.0,10.0,15.0,16.7
400.0,30.0,9.0,18.0,13.11
800.0,29.0,9.0,22.0,17.7
5800.0,26.0,30.0,32.0,30.49
3657.0,43.0,44.0,34.0,30.8
2650.0,27.0,26.0,18.0,27.34
200.0,28.0,29.0,19.0,18.23
600.0,30.0,20.0,20.0,16.07
400.0,16.0,11.0,12.0,23.47
515.0,18.0,17.0,16.0,13.71
707.0,36.0,4.0,27.0,16.46
10050.0,50.0,30.0,40.0,13.28
2550.0,105.0,3.0,70.0,20.11
8550.0,40.0,32.0,40.0,19.46
300.0,16.0,9.0,20.0,14.17
300.0,16.0,9.0,20.0,14.17
500.0,16.0,9.0,20.0,14.17
300.0,20.0,10.0,15.0,16.09
275.0,21.0,8.0,17.0,12.79
450.0,20.0,16.0,21.0,19.84
2133.0,24.0,25.0,25.0,16.11
700.0,16.0,27.0,17.0,68.13
350.0,27.0,10.0,16.0,13.62
150.0,16.0,37.0,11.0,18.23
375.0,23.0,23.0,23.0,12.79
650.0,16.0,2.0,11.0,18.33
200.0,25.0,2.0,17.0,15.1
1300.0,35.0,19.0,45.0,26.71
1025.0,37.0,26.0,29.0,18.4
283.0,51.0,4.0,32.0,18.42
5450.0,40.0,16.0,30.0,101.56
500.0,24.0,2.0,24.0,14.52
1250.0,50.0,22.0,30.0,22.59
1000.0,24.0,19.0,25.0,18.19
300.0,16.0,20.0,11.0,12.41
305.0,16.0,21.0,12.0,15.24
80.0,16.0,11.0,11.0,15.92
300.0,19.0,16.0,16.0,99.3
3300.0,25.0,18.0,20.0,99.3
400.0,40.0,15.0,40.0,10.96
447.0,25.0,8.0,26.0,43.08
24600.0,70.0,67.0,26.0,37.54
350.0,70.0,13.0,12.0,11.86
1800.0,30.0,38.0,13.0,18.51
600.0,20.0,12.0,15.0,17.14
200.0,25.0,5.0,15.0,15.79
200.0,16.0,2.0,20.0,16.79
775.0,29.0,15.0,20.0,20.9
300.0,20.0,16.0,16.0,18.59
200.0,24.0,9.0,16.0,14.52
3533.0,37.0,53.0,44.0,41.72
317.0,18.0,11.0,14.0,17.98
150.0,16.0,9.0,16.0,16.79
1600.0,43.0,5.0,30.0,14.15
1300.0,40.0,8.0,40.0,12.69
1400.0,28.0,13.0,21.0,16.33
1300.0,18.0,9.0,16.0,19.88
1300.0,35.0,25.0,35.0,87.26
250.0,30.0,10.0,18.0,15.1
300.0,28.0,24.0,11.0,8.11
200.0,20.0,18.0,18.0,18.4
800.0,22.0,15.0,22.0,14.14
400.0,20.0,16.0,16.0,8.29
350.0,16.0,13.0,16.0,17.78
2800.0,71.0,13.0,36.0,24.27
450.0,35.0,10.0,11.0,13.76
1500.0,60.0,2.0,15.0,17.87
200.0,16.0,12.0,15.0,34.15
7700.0,20.0,30.0,30.0,28.95
2500.0,16.0,20.0,11.0,21.64
350.0,30.0,12.0,12.0,14.52
50.0,16.0,3.0,11.0,7.5
1150.0,34.0,11.0,34.0,23.22
800.0,30.0,25.0,35.0,16.41
10600.0,57.0,34.0,37.0,58.9
2450.0,105.0,3.0,70.0,14.6
600.0,50.0,12.0,18.0,6.75
450.0,35.0,4.0,28.0,9.75
214.0,17.0,18.0,18.0,12.48
1500.0,60.0,15.0,15.0,18.57
1300.0,20.0,20.0,20.0,15.1
450.0,16.0,20.0,16.0,12.94
19300.0,26.0,61.0,40.0,173.4
900.0,40.0,20.0,25.0,17.95
2150.0,50.0,30.0,30.0,44.27
2083.0,12.0,2.0,7.0,27.05
350.0,25.0,25.0,20.0,7.78
410.0,24.0,26.0,17.0,2.8
200.0,18.0,8.0,12.0,17.24
400.0,18.0,7.0,14.0,27.17
125.0,28.0,9.0,18.0,7.39
1400.0,44.0,22.0,31.0,14.01
3200.0,36.0,30.0,19.0,18.39
600.0,19.0,7.0,18.0,16.11
500.0,105.0,19.0,13.0,10.96
150.0,16.0,5.0,11.0,23.06
3350.0,16.0,7.0,18.0,13.12
325.0,21.0,18.0,18.0,7.78
30000.0,55.0,75.0,61.0,100.68
950.0,30.0,10.0,13.0,9.19
14250.0,50.0,42.0,41.0,42.11
2525.0,26.0,16.0,31.0,26.42
350.0,20.0,5.0,20.0,8.86
600.0,33.0,13.0,25.0,14.21
6550.0,19.0,40.0,50.0,71.22
950.0,37.0,23.0,35.0,23.13
17200.0,50.0,30.0,30.0,15.43
19100.0,40.0,40.0,40.0,15.43
2233.0,16.0,13.0,10.0,23.92
2985.0,23.0,27.0,20.0,17.75
10700.0,30.0,30.0,30.0,14.18
200.0,16.0,2.0,11.0,17.78
200.0,16.0,2.0,11.0,17.78
100.0,16.0,14.0,15.0,15.1
10050.0,50.0,30.0,40.0,19.67
26300.0,80.0,85.0,20.0,96.67
575.0,29.0,5.0,24.0,4.59
2900.0,22.0,29.0,16.0,23.43
100.0,16.0,5.0,16.0,15.1
600.0,23.0,19.0,15.0,24.96
500.0,36.0,6.0,27.0,21.13
200.0,18.0,2.0,18.0,14.1
350.0,30.0,16.0,16.0,7.39
600.0,20.0,10.0,20.0,15.14
600.0,20.0,10.0,20.0,15.14
3950.0,53.0,43.0,11.0,25.81
290.0,17.0,8.0,13.0,15.98
150.0,19.0,3.0,11.0,7.39
3000.0,34.0,20.0,30.0,15.91
1400.0,30.0,40.0,30.0,13.5
350.0,28.0,25.0,25.0,4.39
200.0,16.0,22.0,16.0,22.21
600.0,16.0,3.0,19.0,9.09
270.0,19.0,8.0,10.0,18.25
2500.0,65.0,50.0,45.0,51.61
425.0,17.0,23.0,12.0,16.79
50.0,16.0,12.0,12.0,18.37
100.0,20.0,5.0,12.0,16.34
200.0,16.0,6.0,11.0,14.17
2200.0,30.0,30.0,30.0,19.87
450.0,16.0,26.0,11.0,18.23
5650.0,56.0,35.0,20.0,21.54
1900.0,26.0,10.0,20.0,76.44
800.0,38.0,8.0,28.0,16.11
200.0,18.0,11.0,14.0,15.47
2000.0,20.0,16.0,20.0,9.38
250.0,19.0,3.0,16.0,8.44
1546.0,23.0,7.0,24.0,11.19
300.0,20.0,20.0,20.0,7.77
650.0,16.0,9.0,12.0,54.02
700.0,16.0,12.0,12.0,9.27
20600.0,45.0,15.0,25.0,15.98
200.0,23.0,7.0,15.0,11.85
700.0,26.0,5.0,15.0,17.93
707.0,20.0,17.0,15.0,16.99
150.0,22.0,22.0,22.0,18.23
283.0,17.0,11.0,16.0,7.39
925.0,40.0,21.0,29.0,15.81
850.0,16.0,24.0,16.0,20.07
650.0,16.0,16.0,16.0,18.28
300.0,18.0,9.0,14.0,18.69
13325.0,41.0,42.0,47.0,29.11
500.0,21.0,14.0,14.0,14.04
650.0,32.0,14.0,11.0,13.99
400.0,16.0,6.0,11.0,12.12
2600.0,16.0,41.0,41.0,11.87
9950.0,65.0,26.0,26.0,67.62
750.0,34.0,4.0,23.0,8.95
200.0,16.0,30.0,16.0,8.64
1000.0,46.0,10.0,34.0,13.61
550.0,36.0,36.0,36.0,17.47
2000.0,42.0,12.0,34.0,16.85
475.0,21.0,15.0,21.0,22.67
400.0,16.0,75.0,13.0,15.56
9600.0,25.0,32.0,24.0,17.93
300.0,18.0,18.0,18.0,12.19
150.0,16.0,7.0,12.0,12.79
700.0,16.0,16.0,16.0,19.05
100.0,27.0,13.0,17.0,8.27
450.0,19.0,15.0,19.0,7.6
250.0,16.0,10.0,20.0,15.31
11400.0,60.0,6.0,60.0,22.87
100.0,18.0,8.0,13.0,11.85
478.0,49.0,10.0,25.0,19.38
7400.0,47.0,25.0,25.0,227.66
100.0,16.0,5.0,16.0,14.1
400.0,24.0,7.0,14.0,15.11
600.0,50.0,12.0,14.0,13.23
300.0,38.0,8.0,18.0,22.37
200.0,45.0,20.0,30.0,7.89
6050.0,25.0,50.0,45.0,22.06
3300.0,30.0,12.0,16.0,13.99
1100.0,27.0,9.0,35.0,17.21
500.0,20.0,15.0,20.0,14.1
700.0,30.0,5.0,20.0,26.55
200.0,18.0,8.0,18.0,2.02
5900.0,60.0,24.0,49.0,28.27
250.0,20.0,15.0,15.0,8.64
400.0,25.0,5.0,16.0,25.63
800.0,16.0,29.0,20.0,12.48
1100.0,65.0,11.0,20.0,9.74
550.0,37.0,31.0,11.0,12.69
667.0,21.0,17.0,17.0,13.68
12300.0,35.0,46.0,35.0,8.82
943.0,24.0,16.0,29.0,9.71
233.0,16.0,15.0,9.0,7.88
70.0,19.0,12.0,13.0,7.39
600.0,66.0,10.0,11.0,25.63
350.0,20.0,20.0,11.0,15.52
6250.0,30.0,30.0,30.0,22.35
200.0,20.0,7.0,14.0,15.53
200.0,20.0,7.0,14.0,15.54
9400.0,40.0,30.0,40.0,16.32
100.0,16.0,10.0,15.0,14.06
1100.0,25.0,22.0,21.0,13.37
150.0,20.0,8.0,16.0,12.62
1600.0,20.0,20.0,20.0,15.61
1600.0,40.0,20.0,40.0,22.94
1400.0,36.0,19.0,36.0,12.16
7000.0,30.0,55.0,30.0,16.56
1550.0,54.0,10.0,11.0,18.36
2750.0,49.0,13.0,45.0,27.2
8200.0,58.0,17.0,48.0,50.97
1350.0,42.0,25.0,15.0,18.71
19300.0,42.0,90.0,42.0,57.58
3300.0,21.0,35.0,27.0,38.93
1200.0,40.0,10.0,40.0,20.08
600.0,30.0,10.0,15.0,9.34
1100.0,25.0,6.0,25.0,11.73
3100.0,30.0,25.0,30.0,20.82
4000.0,19.0,60.0,30.0,30.05
1350.0,70.0,10.0,11.0,32.33
400.0,18.0,8.0,11.0,21.71
1300.0,29.0,9.0,18.0,15.9
400.0,30.0,40.0,30.0,16.11
50.0,16.0,11.0,11.0,18.58
17163.0,75.0,16.0,64.0,114.2
1225.0,55.0,10.0,26.0,13.93
1300.0,22.0,36.0,22.0,14.28
9800.0,61.0,31.0,31.0,27.03
3500.0,20.0,20.0,20.0,22.19
1300.0,34.0,21.0,34.0,17.44
538.0,29.0,13.0,21.0,11.8
1700.0,30.0,10.0,38.0,17.51
1600.0,60.0,35.0,35.0,43.07
493.0,30.0,20.0,16.0,13.15
600.0,16.0,10.0,16.0,15.12
300.0,35.0,10.0,25.0,11.85
100.0,20.0,8.0,16.0,16.08
2400.0,65.0,8.0,45.0,27.34
700.0,20.0,9.0,14.0,13.57
1100.0,16.0,19.0,14.0,28.79
431.0,19.0,12.0,18.0,14.23
150.0,22.0,26.0,25.0,22.56
475.0,26.0,13.0,16.0,51.29
550.0,29.0,13.0,12.0,16.36
50.0,16.0,9.0,11.0,14.1
12000.0,39.0,13.0,70.0,41.28
5350.0,30.0,30.0,30.0,41.59
7150.0,35.0,35.0,35.0,12.79
850.0,37.0,6.0,35.0,16.11
1000.0,25.0,30.0,25.0,11.73
1250.0,32.0,6.0,32.0,38.14
1150.0,50.0,10.0,35.0,19.2
1500.0,35.0,20.0,25.0,15.1
1000.0,29.0,21.0,22.0,17.16
200.0,18.0,9.0,16.0,28.42
150.0,16.0,15.0,15.0,18.23
600.0,16.0,16.0,16.0,7.39
3000.0,43.0,19.0,37.0,23.11
17175.0,23.0,13.0,12.0,15.67
95.0,29.0,32.0,11.0,7.39
11750.0,40.0,26.0,42.0,48.21
1200.0,65.0,3.0,45.0,16.25
350.0,25.0,8.0,19.0,18.23
600.0,22.0,44.0,39.0,14.52
2500.0,30.0,10.0,20.0,23.68
750.0,22.0,12.0,33.0,13.61
2450.0,45.0,15.0,35.0,21.36
250.0,16.0,16.0,15.0,16.8
4583.0,41.0,47.0,33.0,49.5
1200.0,32.0,6.0,26.0,17.19
300.0,20.0,15.0,15.0,15.1
350.0,34.0,12.0,16.0,8.51
2700.0,38.0,4.0,38.0,31.91
900.0,29.0,4.0,36.0,15.56
100.0,18.0,6.0,11.0,15.1
750.0,20.0,7.0,20.0,27.46
200.0,17.0,7.0,17.0,16.48
700.0,37.0,23.0,35.0,16.6
1400.0,31.0,50.0,31.0,20.4
600.0,16.0,10.0,11.0,8.99
550.0,16.0,26.0,11.0,8.88
7000.0,50.0,50.0,50.0,42.05
550.0,17.0,7.0,12.0,20.3
353.0,40.0,10.0,28.0,9.09
1300.0,52.0,10.0,38.0,8.92
83.0,19.0,4.0,14.0,14.52
450.0,20.0,15.0,15.0,7.78
200.0,39.0,9.0,20.0,14.52
650.0,16.0,16.0,16.0,17.06
150.0,22.0,12.0,22.0,12.8
750.0,25.0,5.0,25.0,19.44
500.0,25.0,25.0,25.0,13.55
5550.0,55.0,35.0,30.0,18.65
400.0,16.0,20.0,15.0,15.45
1000.0,28.0,21.0,33.0,16.31
400.0,31.0,10.0,35.0,7.58
200.0,16.0,17.0,22.0,15.36
3000.0,69.0,11.0,11.0,14.2
500.0,20.0,13.0,15.0,9.05
2300.0,40.0,7.0,30.0,13.15
30000.0,60.0,56.0,60.0,82.7
500.0,80.0,10.0,60.0,22.44
150.0,16.0,10.0,15.0,7.39
100.0,17.0,3.0,12.0,25.66
16450.0,44.0,70.0,32.0,34.19
450.0,27.0,9.0,26.0,6.31
21500.0,58.0,50.0,49.0,54.2
600.0,33.0,17.0,36.0,8.34
3500.0,30.0,30.0,30.0,27.49
750.0,30.0,5.0,25.0,16.41
900.0,29.0,40.0,21.0,10.04
1000.0,24.0,5.0,17.0,19.07
500.0,24.0,10.0,15.0,15.64
500.0,18.0,7.0,18.0,11.85
2500.0,31.0,28.0,25.0,14.38
2300.0,45.0,30.0,30.0,17.39
1800.0,72.0,22.0,11.0,78.03
2450.0,43.0,12.0,34.0,13.56
650.0,22.0,41.0,31.0,17.03
1600.0,17.0,30.0,50.0,17.87
2100.0,30.0,30.0,25.0,60.22
1600.0,45.0,15.0,45.0,20.07
18400.0,30.0,105.0,25.0,57.99
2700.0,80.0,12.0,60.0,60.22
500.0,46.0,10.0,32.0,17.92
350.0,19.0,7.0,12.0,14.1
150.0,16.0,2.0,11.0,7.71
200.0,24.0,7.0,14.0,14.23
601.0,16.0,21.0,14.0,9.72
1175.0,30.0,15.0,18.0,12.37
500.0,30.0,52.0,20.0,27.48
15008.0,47.0,31.0,51.0,45.98
1200.0,25.0,17.0,25.0,20.58
20050.0,44.0,45.0,62.0,164.84
250.0,35.0,15.0,20.0,18.27
300.0,30.0,4.0,30.0,12.91
200.0,19.0,3.0,11.0,20.8
14350.0,63.0,63.0,21.0,82.92
650.0,16.0,10.0,16.0,11.88
500.0,17.0,31.0,18.0,9.45
950.0,30.0,16.0,16.0,52.48
250.0,16.0,3.0,11.0,25.75
350.0,17.0,21.0,11.0,16.11
500.0,65.0,11.0,11.0,14.17
450.0,20.0,20.0,20.0,56.68
11750.0,70.0,22.0,50.0,34.47
100.0,16.0,8.0,11.0,15.79
6200.0,30.0,22.0,62.0,13.06
2000.0,35.0,9.0,25.0,19.33
600.0,30.0,11.0,20.0,22.26
300.0,20.0,12.0,16.0,15.1
300.0,19.0,13.0,13.0,8.26
3000.0,69.0,11.0,11.0,13.54
400.0,30.0,30.0,30.0,13.47
300.0,20.0,2.0,15.0,10.96
1700.0,31.0,27.0,31.0,15.01
419.0,22.0,14.0,18.0,15.29
5500.0,62.0,17.0,27.0,25.11
400.0,20.0,7.0,14.0,8.29
1700.0,33.0,27.0,26.0,27.97
15100.0,48.0,28.0,58.0,87.54
550.0,52.0,11.0,11.0,12.79
3450.0,53.0,16.0,35.0,29.47
600.0,30.0,40.0,11.0,16.75
150.0,20.0,10.0,15.0,15.59
600.0,16.0,11.0,12.0,15.35
300.0,30.0,7.0,30.0,14.52
475.0,19.0,8.0,12.0,14.55
150.0,16.0,5.0,11.0,15.31
150.0,16.0,9.0,11.0,15.13
800.0,46.0,10.0,34.0,13.45
800.0,25.0,25.0,25.0,16.79
16750.0,37.0,30.0,39.0,23.09
450.0,27.0,27.0,33.0,8.72
150.0,20.0,14.0,17.0,15.23
4200.0,53.0,20.0,34.0,12.59
1600.0,40.0,15.0,35.0,15.52
200.0,16.0,9.0,11.0,4.05
4000.0,40.0,50.0,40.0,38.14
200.0,19.0,3.0,11.0,15.1
2600.0,27.0,32.0,27.0,25.28
7000.0,32.0,37.0,32.0,49.47
3650.0,55.0,19.0,46.0,58.88
600.0,16.0,2.0,11.0,15.1
16000.0,16.0,10.0,16.0,12.2
1500.0,20.0,40.0,20.0,11.52
300.0,16.0,2.0,11.0,17.65
850.0,45.0,8.0,25.0,18.42
500.0,30.0,2.0,20.0,8.29
11025.0,57.0,57.0,23.0,53.3
500.0,20.0,15.0,20.0,15.1
813.0,24.0,18.0,39.0,9.61
1100.0,20.0,10.0,15.0,39.02
2200.0,47.0,21.0,41.0,20.74
14600.0,58.0,28.0,58.0,66.35
1000.0,16.0,20.0,16.0,14.42
200.0,24.0,9.0,16.0,14.11
1250.0,34.0,6.0,41.0,23.28
1100.0,22.0,22.0,22.0,20.03
3400.0,32.0,24.0,24.0,33.98
450.0,37.0,4.0,12.0,8.43
2000.0,32.0,5.0,22.0,17.64
525.0,38.0,33.0,26.0,16.17
1150.0,45.0,25.0,35.0,22.49
700.0,26.0,16.0,34.0,14.61
2100.0,31.0,4.0,24.0,16.39
850.0,30.0,20.0,30.0,16.11
200.0,16.0,2.0,11.0,19.46
500.0,23.0,33.0,11.0,15.31
2525.0,56.0,11.0,32.0,17.74
10408.0,65.0,40.0,54.0,64.63
1100.0,54.0,27.0,36.0,16.38
450.0,18.0,48.0,32.0,13.62
500.0,36.0,10.0,9.0,15.19
100.0,16.0,5.0,11.0,18.23
150.0,16.0,15.0,13.0,18.23
450.0,16.0,10.0,20.0,23.36
850.0,43.0,5.0,24.0,19.26
550.0,68.0,8.0,13.0,18.52
1850.0,45.0,12.0,45.0,27.63
1950.0,43.0,20.0,31.0,45.89
900.0,50.0,11.0,11.0,8.72
1117.0,22.0,10.0,14.0,13.94
400.0,20.0,28.0,18.0,16.79
300.0,68.0,8.0,13.0,7.54
5350.0,40.0,20.0,40.0,39.16
15400.0,61.0,61.0,19.0,49.62
30000.0,67.0,64.0,61.0,193.28
2000.0,35.0,43.0,35.0,17.93
11250.0,60.0,20.0,50.0,29.6
518.0,24.0,16.0,25.0,19.77
850.0,21.0,34.0,34.0,16.11
950.0,28.0,7.0,21.0,14.59
1450.0,30.0,5.0,30.0,18.45
6700.0,20.0,50.0,40.0,9.31
1500.0,53.0,18.0,36.0,14.62
7150.0,58.0,14.0,43.0,23.03
6400.0,48.0,16.0,38.0,23.04
500.0,30.0,30.0,11.0,12.72
5275.0,28.0,40.0,25.0,27.08
150.0,16.0,9.0,11.0,18.44
800.0,20.0,20.0,20.0,16.29
15800.0,74.0,32.0,40.0,36.55
2500.0,32.0,14.0,22.0,21.89
500.0,16.0,14.0,14.0,7.39
200.0,20.0,15.0,15.0,7.78
2550.0,31.0,16.0,21.0,20.19
2410.0,25.0,55.0,25.0,20.68
600.0,17.0,20.0,38.0,7.81
750.0,31.0,3.0,22.0,9.02
517.0,27.0,22.0,25.0,8.75
750.0,25.0,42.0,21.0,18.63
800.0,30.0,30.0,30.0,13.37
1900.0,33.0,27.0,26.0,27.48
350.0,30.0,10.0,20.0,10.51
600.0,24.0,10.0,16.0,42.06
560.0,20.0,12.0,16.0,14.04
1150.0,25.0,28.0,13.0,23.28
400.0,16.0,19.0,11.0,7.82
650.0,36.0,18.0,25.0,16.49
2000.0,32.0,12.0,37.0,24.61
300.0,18.0,9.0,12.0,16.11
553.0,30.0,14.0,25.0,8.85
1400.0,22.0,12.0,33.0,17.26
400.0,25.0,10.0,17.0,7.41
550.0,16.0,11.0,11.0,9.39
7300.0,49.0,29.0,34.0,31.79
400.0,23.0,20.0,15.0,16.82
19500.0,45.0,50.0,45.0,77.08
5900.0,73.0,14.0,38.0,55.68
550.0,16.0,10.0,16.0,37.74
500.0,16.0,10.0,16.0,3.78
1900.0,35.0,15.0,20.0,101.63
3950.0,36.0,20.0,26.0,17.93
200.0,22.0,10.0,14.0,22.11
6700.0,60.0,60.0,16.0,20.39
500.0,35.0,25.0,25.0,14.43
300.0,16.0,12.0,12.0,22.99
1550.0,27.0,16.0,34.0,38.87
200.0,35.0,4.0,26.0,12.6
500.0,27.0,13.0,17.0,23.22
2000.0,43.0,15.0,32.0,17.89
5250.0,40.0,11.0,23.0,16.05
300.0,20.0,20.0,20.0,7.44
375.0,17.0,4.0,14.0,18.23
900.0,40.0,10.0,28.0,18.06
921.0,17.0,9.0,16.0,18.82
450.0,28.0,4.0,13.0,18.59
200.0,18.0,16.0,11.0,21.47
700.0,35.0,6.0,30.0,8.99
7800.0,37.0,24.0,34.0,20.24
1000.0,26.0,14.0,16.0,26.89
400.0,19.0,11.0,16.0,17.79
1350.0,21.0,21.0,21.0,18.43
3750.0,70.0,16.0,50.0,16.59
100.0,16.0,5.0,11.0,37.26
200.0,30.0,4.0,20.0,14.52
500.0,19.0,12.0,13.0,13.62
700.0,16.0,20.0,16.0,15.01
400.0,50.0,15.0,25.0,15.66
921.0,26.0,11.0,25.0,25.13
50.0,16.0,6.0,11.0,15.23
800.0,25.0,12.0,16.0,14.62
750.0,50.0,5.0,40.0,10.5
117.0,18.0,10.0,14.0,7.39
300.0,29.0,7.0,16.0,15.1
275.0,21.0,54.0,16.0,8.72
300.0,18.0,8.0,15.0,14.16
2800.0,69.0,11.0,11.0,26.54
800.0,20.0,15.0,15.0,14.94
500.0,25.0,30.0,15.0,15.6
1700.0,18.0,36.0,27.0,10.85
800.0,18.0,9.0,16.0,16.64
2500.0,65.0,8.0,45.0,47.7
600.0,70.0,11.0,11.0,9.07
500.0,50.0,5.0,40.0,11.03
1100.0,30.0,25.0,25.0,18.61
11850.0,50.0,38.0,50.0,47.75
100.0,20.0,7.0,15.0,15.1
150.0,27.0,9.0,27.0,18.8
1700.0,16.0,40.0,38.0,11.76
150.0,25.0,3.0,14.0,12.79
4225.0,45.0,55.0,16.0,14.69
450.0,16.0,18.0,16.0,50.85
5300.0,48.0,15.0,40.0,28.88
300.0,16.0,10.0,11.0,18.28
7900.0,42.0,50.0,23.0,11.15
625.0,53.0,21.0,16.0,12.98
600.0,22.0,10.0,16.0,9.99
3750.0,18.0,30.0,29.0,15.49
133.0,16.0,14.0,12.0,13.47
2700.0,32.0,32.0,16.0,18.03
950.0,40.0,2.0,30.0,21.71
600.0,20.0,30.0,30.0,8.09
225.0,21.0,9.0,14.0,7.43
1750.0,35.0,45.0,35.0,19.49
4750.0,47.0,19.0,23.0,14.58
450.0,20.0,15.0,15.0,14.08
1700.0,54.0,7.0,15.0,38.11
151.0,17.0,11.0,21.0,7.39
2800.0,30.0,20.0,30.0,20.84
150.0,17.0,9.0,17.0,18.44
4700.0,85.0,30.0,20.0,38.6
500.0,25.0,16.0,20.0,12.0
7700.0,54.0,32.0,45.0,25.28
1500.0,20.0,20.0,25.0,12.65
25700.0,80.0,85.0,20.0,94.78
1700.0,30.0,30.0,30.0,15.55
600.0,45.0,7.0,30.0,18.23
3974.0,35.0,37.0,22.0,47.64
950.0,43.0,17.0,24.0,12.91
250.0,24.0,15.0,16.0,7.78
900.0,25.0,15.0,15.0,18.12
1100.0,36.0,8.0,16.0,12.45
1000.0,16.0,6.0,16.0,9.34
300.0,20.0,20.0,20.0,7.78
7750.0,23.0,39.0,16.0,26.87
200.0,23.0,6.0,15.0,25.63
300.0,16.0,13.0,13.0,8.93
1300.0,40.0,12.0,40.0,44.46
225.0,21.0,5.0,14.0,1.61
8350.0,38.0,11.0,15.0,21.82
600.0,52.0,15.0,20.0,29.68
200.0,19.0,4.0,11.0,22.85
9050.0,16.0,10.0,16.0,15.52
450.0,16.0,6.0,11.0,13.47
3250.0,34.0,8.0,41.0,27.21
1475.0,50.0,10.0,30.0,57.42
200.0,20.0,15.0,15.0,15.24
2700.0,22.0,14.0,22.0,15.99
150.0,30.0,5.0,40.0,14.28
800.0,20.0,10.0,20.0,7.78
500.0,20.0,5.0,20.0,7.78
16400.0,100.0,30.0,30.0,65.44
900.0,30.0,15.0,15.0,31.23
1400.0,24.0,7.0,12.0,18.66
600.0,18.0,9.0,13.0,17.09
700.0,36.0,7.0,32.0,16.11
1900.0,42.0,10.0,36.0,13.35
2950.0,25.0,15.0,25.0,24.66
900.0,36.0,9.0,33.0,18.32
1900.0,26.0,32.0,13.0,34.64
800.0,16.0,12.0,11.0,18.23
500.0,16.0,6.0,11.0,8.48
250.0,17.0,7.0,12.0,12.79
300.0,16.0,11.0,11.0,13.57
500.0,20.0,20.0,20.0,8.82
400.0,16.0,34.0,34.0,16.79
600.0,21.0,21.0,16.0,16.11
30000.0,69.0,66.0,50.0,163.37
4650.0,31.0,17.0,31.0,19.21
1500.0,22.0,12.0,33.0,17.75
200.0,16.0,4.0,20.0,25.83
350.0,23.0,8.0,16.0,51.2
488.0,22.0,21.0,15.0,13.76
200.0,17.0,13.0,13.0,10.96
1500.0,50.0,30.0,32.0,98.02
1000.0,29.0,25.0,16.0,14.56
3300.0,28.0,55.0,37.0,19.94
100.0,16.0,5.0,16.0,7.78
1400.0,22.0,12.0,33.0,17.75
5300.0,17.0,15.0,30.0,64.35
900.0,95.0,8.0,50.0,13.17
2300.0,20.0,20.0,32.0,19.04
900.0,16.0,21.0,37.0,16.91
317.0,18.0,10.0,12.0,9.28
350.0,30.0,15.0,25.0,18.23
375.0,18.0,12.0,13.0,22.61
2000.0,28.0,18.0,38.0,13.62
225.0,18.0,16.0,46.0,14.52
2700.0,16.0,11.0,11.0,18.56
700.0,29.0,2.0,22.0,11.89
550.0,20.0,20.0,20.0,16.21
150.0,16.0,2.0,11.0,19.32
11550.0,33.0,12.0,33.0,18.24
300.0,16.0,11.0,20.0,16.5
890.0,32.0,15.0,20.0,13.46
500.0,17.0,27.0,17.0,18.23
350.0,30.0,12.0,23.0,15.1
13150.0,35.0,63.0,40.0,69.22
200.0,16.0,2.0,20.0,15.1
350.0,45.0,6.0,30.0,25.63
200.0,20.0,3.0,18.0,14.62
488.0,23.0,14.0,17.0,14.84
850.0,16.0,14.0,15.0,8.22
150.0,16.0,5.0,11.0,14.14
6745.0,62.0,34.0,40.0,35.19
400.0,24.0,10.0,17.0,8.86
7400.0,49.0,22.0,41.0,26.07
700.0,60.0,10.0,20.0,23.35
1850.0,40.0,30.0,30.0,43.29
1600.0,54.0,9.0,42.0,18.01
11400.0,52.0,6.0,52.0,28.0
125.0,18.0,8.0,15.0,11.85
200.0,18.0,8.0,16.0,28.14
850.0,30.0,30.0,30.0,18.25
400.0,30.0,40.0,11.0,15.93
500.0,30.0,40.0,11.0,15.93
550.0,19.0,12.0,16.0,18.23
1500.0,20.0,15.0,35.0,28.89
500.0,34.0,12.0,19.0,8.78
200.0,16.0,19.0,16.0,20.8
267.0,17.0,14.0,16.0,16.55
6600.0,55.0,25.0,35.0,18.05
1450.0,105.0,15.0,15.0,19.49
6000.0,25.0,30.0,25.0,24.18
400.0,16.0,20.0,15.0,15.1
7000.0,22.0,52.0,27.0,51.63
300.0,22.0,3.0,15.0,7.93
5600.0,78.0,4.0,47.0,17.67
19600.0,53.0,35.0,35.0,67.77
1200.0,39.0,30.0,39.0,13.52
550.0,20.0,20.0,20.0,64.8
900.0,25.0,10.0,25.0,29.63
1100.0,39.0,17.0,33.0,3.29
50.0,16.0,3.0,11.0,14.11
29600.0,46.0,13.0,46.0,21.51
343.0,14.0,12.0,16.0,9.94
700.0,30.0,5.0,30.0,27.6
1607.0,22.0,16.0,18.0,23.32
8050.0,62.0,9.0,62.0,27.23
300.0,16.0,12.0,12.0,7.81
2350.0,16.0,22.0,30.0,14.58
583.0,20.0,17.0,18.0,11.74
461.0,18.0,10.0,14.0,12.19
600.0,26.0,17.0,17.0,16.48
1800.0,22.0,5.0,22.0,22.34
361.0,16.0,17.0,15.0,19.99
450.0,16.0,5.0,20.0,13.0
500.0,43.0,30.0,33.0,8.71
